req_id,source_ref,requirement,task_ids,test_ids,evidence_paths,status
REQ-00785,SRC-01:P007826,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""495. ACTION DEPENDENCY GRAPH"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00786,SRC-01:P007831,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""496. RESEARCH FRONTIER"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00787,SRC-01:P007838,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""497. KNOWLEDGE GRAPH CONSISTENCY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00788,SRC-01:P007847,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""498. IMPOSSIBLE STATE DETECTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00789,SRC-01:P007858,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""499. FINAL SYSTEM INVARIANT"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00790,SRC-01:P007869,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""500. SOVEREIGN END-STATE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00791,SRC-01:P007915,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""ULTRACODE — SOVEREIGN RESEARCH COMPLETION & EXECUTION CONTRACT"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00792,SRC-01:P007916,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""CONTINUATION — LOGICAL CLOSURE / AUTONOMOUS INFRASTRUCTURE / COMPUTATIONAL SOVEREIGNTY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00793,SRC-01:P007917,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""Sections 501–620"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00794,SRC-01:P007918,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""Purpose:"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00795,SRC-01:P007919,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""Close remaining logical gaps in the integrated ULTRACODE / VEA-G3 / LoopCell / ORP architecture."" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00796,SRC-01:P007920,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""Governing principle:"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00797,SRC-01:P007921,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""Scientific truth > desired outcome"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00798,SRC-01:P007922,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""Evidence > narrative"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00799,SRC-01:P007923,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""Explicit state > implicit assumption"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00800,SRC-01:P007924,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""Reconstructibility > memory"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00801,SRC-01:P007925,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""Least privilege > convenience"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00802,SRC-01:P007926,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""Measurable claim > absolute claim"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00803,SRC-01:P008817,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""FalseClosureRate"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00804,SRC-01:P008824,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""FalsePromotionRate"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00805,SRC-01:P009054,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""effect(A+B)"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00806,SRC-01:P009340,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""ULTRACODE — SOVEREIGN RESEARCH COMPLETION & SELF-SUSTAINING COMPUTATION EXTENSION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00807,SRC-01:P009341,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""741. EXTENSION PURPOSE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00808,SRC-01:P009351,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""742. EXTENSION NON-NEGOTIABLE PRINCIPLE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00809,SRC-01:P009372,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""743. SOVEREIGNTY DEFINITION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00810,SRC-01:P009379,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""744. NO-VENDOR-LOCK RULE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00811,SRC-01:P009387,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""745. DEPENDENCY GRAPH"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00812,SRC-01:P009391,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""746. SINGLE POINT OF FAILURE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00813,SRC-01:P009397,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""747. OFFLINE-FIRST PRINCIPLE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00814,SRC-01:P009408,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""748. AIR-GAPPED RESEARCH MODE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00815,SRC-01:P009417,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""749. OFFLINE RESEARCH BOOTSTRAP"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00816,SRC-01:P009422,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""750. SELF-HOSTED CORE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00817,SRC-01:P009427,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""751. ZERO-PAID-API DESIGN"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00818,SRC-01:P009430,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""LOCAL_MODEL_AVAILABLE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00819,SRC-01:P009436,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""752. FREE DOES NOT MEAN ZERO COST"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00820,SRC-01:P009447,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""753. SUSTAINABILITY METRIC"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00821,SRC-01:P009450,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""754. COST CEILING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00822,SRC-01:P009458,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""755. COST-AWARE ORCHESTRATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00823,SRC-01:P009463,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""ActionScore(a)"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00824,SRC-01:P009467,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""756. COMPUTE SOVEREIGNTY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00825,SRC-01:P009478,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""757. QUANTUM COMPARISON CORRECTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00826,SRC-01:P009485,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""758. CLASSICAL-OVER-QUANTUM OBJECTIVE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00827,SRC-01:P009493,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""759. COMPUTATIONAL PERFORMANCE DEFINITION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00828,SRC-01:P009498,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""760. END-TO-END PERFORMANCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00829,SRC-01:P009502,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""761. COMPUTATIONAL EFFICIENCY OBJECTIVE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00830,SRC-01:P009509,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""762. ALGORITHM-FIRST OPTIMIZATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00831,SRC-01:P009515,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""763. COMPLEXITY REGISTRY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00832,SRC-01:P009519,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""764. HOT-PATH IDENTIFICATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00833,SRC-01:P009525,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""765. Amdahl’s LAW"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00834,SRC-01:P009527,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""Speedup"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00835,SRC-01:P009528,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1 /  (  (1-p)  +  p/s  )"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00836,SRC-01:P009531,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""766. GUSTAFSON-SCALE ANALYSIS"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00837,SRC-01:P009538,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""767. PARALLEL EXECUTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00838,SRC-01:P009543,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""768. DETERMINISTIC PARALLELISM"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00839,SRC-01:P009550,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""769. WORK STEALING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00840,SRC-01:P009557,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""770. CACHE GOVERNANCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00841,SRC-01:P009562,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""771. CACHE LEAKAGE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00842,SRC-01:P009569,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""772. MEMORY HIERARCHY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00843,SRC-01:P009574,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""773. DATA FORMAT STANDARDIZATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00844,SRC-01:P009587,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""774. CANONICAL SERIALIZATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00845,SRC-01:P009591,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""775. HASHING POLICY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00846,SRC-01:P009597,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""776. CONTENT ADDRESSABILITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00847,SRC-01:P009603,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""777. MERKLE EVIDENCE STRUCTURE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00848,SRC-01:P009609,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""778. EVIDENCE COMPRESSION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00849,SRC-01:P009616,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""779. EVIDENCE RETENTION POLICY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00850,SRC-01:P009622,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""780. BACKUP POLICY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00851,SRC-01:P009627,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""781. BACKUP VERIFICATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00852,SRC-01:P009632,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""782. DISASTER RECOVERY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00853,SRC-01:P009636,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""783. RECOVERY TIME OBJECTIVE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00854,SRC-01:P009642,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""784. RECOVERY POINT OBJECTIVE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00855,SRC-01:P009648,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""785. CHECKPOINT GRANULARITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00856,SRC-01:P009653,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""786. CRASH CONSISTENCY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00857,SRC-01:P009659,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""787. POWER LOSS TEST"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00858,SRC-01:P009664,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""788. TRANSACTIONAL EVIDENCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00859,SRC-01:P009671,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""789. TWO-PHASE EVIDENCE COMMIT"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00860,SRC-01:P009678,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""790. RESEARCH TRANSACTION MODEL"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00861,SRC-01:P009685,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""791. EVENT SOURCING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
